EpLenMean,TimeElapsed,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpThisIter,loss_kl,EpisodesSoFar,loss_ent,loss_vf_loss
116.89,10602.785205841064,-0.028360555,0.0,3076096,0.7022418677806854,9.13,37,0.0067564645,25587,3.153553,525.97174
112.12,10612.721189022064,-0.028674878,0.0,3080192,0.6635332703590393,-10.86,38,0.007228019,25625,3.1478124,442.0876
110.72,10623.3095099926,-0.026914326,0.0,3084288,0.7355492115020752,-21.05,38,0.005908677,25663,3.1320143,428.05087
110.51,10633.863329648972,-0.030592775,0.0,3088384,0.7367458939552307,-11.03,34,0.006617984,25697,3.1271055,433.84863
115.09,10643.378453016281,-0.026916279,0.0,3092480,0.6737961173057556,-2.27,36,0.006364952,25733,3.1252337,430.09558
120.55,10654.027267456055,-0.030405851,0.0,3096576,0.718475729227066,0.07,32,0.0064454265,25765,3.1274073,477.66492
116.16,10774.0477809906,-0.02882825,0.0,3100672,0.7514882981777191,3.79,38,0.006313066,25803,3.1247706,404.037
116.44,10784.391184806824,-0.030552937,0.0,3104768,0.7058670520782471,1.14,35,0.0072492748,25838,3.1182146,435.4732
115.26,10794.009767770767,-0.02932316,0.0,3108864,0.6996394693851471,9.08,36,0.0056277504,25874,3.112441,500.29816
113.67,10802.715744018555,-0.025815208,0.0,3112960,0.7615470588207245,20.57,38,0.0059683505,25912,3.1020818,426.40567
111.79,10812.416491031647,-0.030215777,0.0,3117056,0.6743416786193848,21.06,35,0.005595176,25947,3.100709,512.3173
116.71,10822.06437587738,-0.029167693,0.0,3121152,0.7358439266681671,18.7,32,0.006092222,25979,3.0900533,407.327
116.81,10832.135675430298,-0.029738858,0.0,3125248,0.6663109958171844,23.4,37,0.007941868,26016,3.0786731,451.41788
104.26,10841.726602315903,-0.029312396,0.0,3129344,0.7773043662309647,18.72,43,0.0069090337,26059,3.0628054,369.57648
102.09,10852.597598314285,-0.030501645,0.0,3133440,0.7331724762916565,12.85,38,0.0069995243,26097,3.061152,395.36624
105.96,10863.544385194778,-0.029383322,0.0,3137536,0.7428810298442841,11.59,38,0.006907236,26135,3.0567923,498.35706
107.99,10873.9019241333,-0.030338774,0.0,3141632,0.8003214001655579,17.4,39,0.007473801,26174,3.0503585,404.65677
110.53,10884.254423618317,-0.027242208,0.0,3145728,0.6737362146377563,25.48,34,0.0073121455,26208,3.0442302,467.98227
112.77,10894.181286096573,-0.030127034,0.0,3149824,0.7065713703632355,23.09,36,0.007532134,26244,3.0413256,511.59274
110.65,10904.010294675827,-0.026788795,0.0,3153920,0.610889732837677,25.54,39,0.006744831,26283,3.0349422,501.70895
111.7,10914.088778018951,-0.029898655,0.0,3158016,0.7217297255992889,15.53,35,0.0064139995,26318,3.0252025,468.9068
107.01,10923.502186536789,-0.030002315,0.0,3162112,0.7393268942832947,12.87,41,0.0075052595,26359,3.015986,445.14435
105.29,10933.355467319489,-0.024679882,0.0,3166208,0.6860219538211823,7.3,39,0.0058747823,26398,3.0178478,512.73315
107.38,10944.031483650208,-0.029313302,0.0,3170304,0.7258833050727844,8.61,36,0.0073464834,26434,3.0079231,483.78442
113.87,10954.938569784164,-0.028532092,0.0,3174400,0.6583743691444397,12.13,34,0.006968685,26468,3.0014203,542.3967
113.64,10965.771512031555,-0.027293475,0.0,3178496,0.6836046278476715,24.5,37,0.0063906615,26505,2.998811,478.67682
107.56,10976.691700696945,-0.027875092,0.0,3182592,0.7063765227794647,22.04,41,0.007043186,26546,2.9998121,420.70462
104.66,10987.406117200851,-0.029698892,0.0,3186688,0.6655554473400116,3.6,37,0.005056327,26583,2.9864511,551.6828
105.23,10998.146114587784,-0.029922966,0.0,3190784,0.7596837282180786,1.45,41,0.006090409,26624,2.9883876,388.86435
102.53,11007.75113272667,-0.027132979,0.0,3194880,0.7982212007045746,-5.21,41,0.005119083,26665,2.984478,372.58603
99.4,11017.957077503204,-0.030139638,0.0,3198976,0.7934985905885696,3.15,41,0.0070082927,26706,2.9776103,402.135
105.09,11137.024410247803,-0.027671399,0.0,3203072,0.7648541778326035,-1.15,37,0.006713003,26743,2.9708853,442.40598
110.95,11146.420449018478,-0.030307125,0.0,3207168,0.6839810907840729,3.56,34,0.007215198,26777,2.9674275,511.33524
114.41,11155.59021639824,-0.029739382,0.0,3211264,0.7396262288093567,-3.75,37,0.0069635957,26814,2.9602802,441.18365
108.83,11164.783235311508,-0.028064236,0.0,3215360,0.7624304443597794,-5.75,41,0.00679677,26855,2.9543903,460.72073
105.65,11174.060163736343,-0.02902001,0.0,3219456,0.7310922145843506,4.61,38,0.006305847,26893,2.9500744,462.16183
103.73,11183.753355026245,-0.028452912,0.0,3223552,0.7554658353328705,11.82,40,0.006318336,26933,2.948058,433.46765
112.84,11192.913781881332,-0.035796687,0.0,3227648,0.5506626069545746,10.66,32,0.008646079,26965,2.95224,532.5833
113.78,11201.995661973953,-0.0295107,0.0,3231744,0.7033568918704987,3.87,37,0.007474152,27002,2.956268,455.62277
115.43,11211.568363904953,-0.029407423,0.0,3235840,0.6769089996814728,14.04,37,0.007141443,27039,2.9549115,463.93686
115.6,11221.509684085846,-0.03118717,0.0,3239936,0.728876143693924,25.83,32,0.007065904,27071,2.9469252,414.34766
116.63,11231.893618106842,-0.029082557,0.0,3244032,0.7499739527702332,36.41,37,0.0064790896,27108,2.9359994,412.7874
115.8,11241.929043293,-0.028249664,0.0,3248128,0.7303265929222107,26.07,36,0.006287998,27144,2.9295955,485.11734
118.14,11251.652317762375,-0.030196525,0.0,3252224,0.4943805932998657,25.52,32,0.0059148343,27176,2.925172,629.36975
118.3,11261.751022577286,-0.032665603,0.0,3256320,0.7054588496685028,9.29,35,0.007434059,27211,2.9160726,437.71683
120.91,11271.961768627167,-0.031536248,0.0,3260416,0.6751066744327545,4.36,35,0.006729542,27246,2.9114027,499.16425
118.46,11281.85212302208,-0.032167647,0.0,3264512,0.7031736075878143,6.66,34,0.0077270973,27280,2.910619,433.4302
118.27,11290.828247785568,-0.031781472,0.0,3268608,0.6952531635761261,18.74,36,0.0061785546,27316,2.910155,482.7624
113.12,11300.842740535736,-0.02753436,0.0,3272704,0.743238091468811,20.06,38,0.0064857258,27354,2.9024825,447.22662
108.67,11310.962223768234,-0.03244259,0.0,3276800,0.7190884053707123,5.98,36,0.0068826787,27390,2.8945327,415.32568
111.27,11319.77341246605,-0.028909283,0.0,3280896,0.7096525728702545,4.86,36,0.005873874,27426,2.8927295,506.01917
117.29,11329.39644575119,-0.028315,0.0,3284992,0.6141401827335358,5.07,34,0.0062104305,27460,2.886705,495.97113
119.93,11338.494226932526,-0.030208556,0.0,3289088,0.6376796662807465,15.7,32,0.007158471,27492,2.8809552,469.61102
118.53,11348.141521930695,-0.03002769,0.0,3293184,0.6655574142932892,13.52,38,0.006484866,27530,2.8719027,427.62622
116.25,11358.316584348679,-0.027870202,0.0,3297280,0.7510964274406433,11.02,34,0.0062076794,27564,2.862971,407.22852
117.09,11471.527076482773,-0.03042041,0.0,3301376,0.7065486907958984,10.07,33,0.006739413,27597,2.8593853,462.15125
116.71,11481.771177053452,-0.03185867,0.0,3305472,0.68864905834198,23.83,37,0.0070772357,27634,2.8598495,433.22528
114.32,11491.671103477478,-0.02794313,0.0,3309568,0.6675528883934021,19.36,37,0.0057949177,27671,2.8555706,497.52667
109.95,11500.795866727829,-0.031707764,0.0,3313664,0.789062425494194,9.74,38,0.006779541,27709,2.8579814,350.84253
113.63,11510.763028383255,-0.02968367,0.0,3317760,0.6000923812389374,11.76,34,0.006048388,27743,2.8501894,553.98895
116.92,11520.4687063694,-0.03440426,0.0,3321856,0.6551090776920319,18.0,33,0.008422735,27776,2.8459332,449.11255
118.96,11531.162170648575,-0.02747592,0.0,3325952,0.6593042612075806,16.42,37,0.0058009652,27813,2.840938,483.99527
114.56,11541.035564899445,-0.030594973,0.0,3330048,0.7119738161563873,11.7,37,0.0065217926,27850,2.8337057,413.79987
111.55,11551.656777143478,-0.028221782,0.0,3334144,0.6642311811447144,10.62,36,0.0068987818,27886,2.8246322,391.58408
106.38,11561.31010556221,-0.03106178,0.0,3338240,0.7052576541900635,7.13,41,0.006319052,27927,2.8145092,428.99106
102.61,11571.171834468842,-0.028411277,0.0,3342336,0.6918362677097321,5.14,40,0.0062616915,27967,2.8155682,383.8109
110.83,11581.810784101486,-0.030856319,0.0,3346432,0.5899354219436646,1.89,32,0.0077931155,27999,2.8125317,546.4884
117.93,11592.33900141716,-0.029412229,0.0,3350528,0.5867145955562592,8.78,33,0.006395559,28032,2.7981305,491.7799
123.66,11602.299016237259,-0.029955853,0.0,3354624,0.5585814416408539,8.79,33,0.00799762,28065,2.7999523,473.91925
122.44,11611.454484462738,-0.029568678,0.0,3358720,0.6395093202590942,28.62,34,0.00647693,28099,2.7918105,370.62354
116.92,11621.018778085709,-0.033190854,0.0,3362816,0.7134736180305481,22.56,37,0.0069039175,28136,2.7846835,401.6821
111.12,11631.138748168945,-0.028256906,0.0,3366912,0.7305349707603455,21.91,39,0.006236052,28175,2.7828565,435.84204
112.41,11640.162087917328,-0.0328621,0.0,3371008,0.701089471578598,10.97,33,0.0065179267,28208,2.7757428,471.15045
116.51,11649.7604534626,-0.029833006,0.0,3375104,0.6525029242038727,22.66,34,0.0069210487,28242,2.7768192,447.9208
121.66,11658.809757709503,-0.032392725,0.0,3379200,0.7445768713951111,27.43,34,0.0076465476,28276,2.7697852,398.5616
118.4,11669.561733961105,-0.028594078,0.0,3383296,0.6662898659706116,20.8,35,0.006368079,28311,2.762629,460.39325
115.66,11679.94689822197,-0.028676808,0.0,3387392,0.747797816991806,13.04,36,0.0063568424,28347,2.7587266,438.26807
111.63,11689.189209461212,-0.028243095,0.0,3391488,0.6979867219924927,11.71,40,0.007241827,28387,2.7582545,442.49133
106.58,11699.568894386292,-0.030813536,0.0,3395584,0.7459315359592438,12.42,37,0.0064861593,28424,2.7575088,411.31418
110.06,11709.42966723442,-0.029067375,0.0,3399680,0.753665491938591,12.94,37,0.006490681,28461,2.7531269,394.96494
109.66,11829.011936426163,-0.029071912,0.0,3403776,0.7363503575325012,15.48,36,0.006549687,28497,2.7529254,399.4829
111.94,11839.42602777481,-0.028269488,0.0,3407872,0.6860607862472534,13.51,37,0.0065001836,28534,2.7413077,427.71567
107.93,11848.285956859589,-0.029515577,0.0,3411968,0.6736762523651123,7.8,40,0.0074468865,28574,2.7342477,451.1544
109.14,11858.242383241653,-0.03295526,0.0,3416064,0.7634635269641876,7.61,36,0.007120951,28610,2.7240806,358.26874
109.71,11868.073999166489,-0.030945756,0.0,3420160,0.7314862012863159,10.81,36,0.0056236107,28646,2.7179828,403.12958
114.07,11877.761422157288,-0.03049922,0.0,3424256,0.658252626657486,7.86,35,0.006841406,28681,2.7131352,566.05505
116.41,11887.136528491974,-0.033773534,0.0,3428352,0.7139925062656403,3.11,35,0.007659032,28716,2.7044175,424.54785
113.59,11896.741364002228,-0.03308339,0.0,3432448,0.7942569553852081,-7.0,39,0.008086846,28755,2.706557,430.00406
111.8,11905.61449623108,-0.030720536,0.0,3436544,0.7536183148622513,-9.83,36,0.0061596655,28791,2.704742,427.02493
113.76,11915.69364118576,-0.034139328,0.0,3440640,0.6883883476257324,-6.4,33,0.0068758694,28824,2.6971948,456.49036
117.77,11925.148566246033,-0.032444667,0.0,3444736,0.7202553153038025,2.77,35,0.007280933,28859,2.6969297,456.0275
119.1,11935.712074756622,-0.028637383,0.0,3448832,0.7395310997962952,9.16,37,0.00646753,28896,2.6891065,469.04437
114.57,11945.448962688446,-0.031845506,0.0,3452928,0.7263598144054413,7.07,35,0.0070997532,28931,2.684219,515.3763
116.6,11954.339555501938,-0.029482525,0.0,3457024,0.6214004158973694,14.83,34,0.006590567,28965,2.6819904,572.8724
116.52,11963.125435113907,-0.033084035,0.0,3461120,0.6157985329627991,13.09,36,0.007927464,29001,2.6775765,459.95413
114.7,11973.369007825851,-0.033794876,0.0,3465216,0.7366805374622345,8.36,36,0.008234786,29037,2.677094,419.56097
114.74,11983.152296543121,-0.028107071,0.0,3469312,0.7139069139957428,7.78,34,0.0054384237,29071,2.6709638,470.48718
115.16,11993.361042261124,-0.030025197,0.0,3473408,0.634299099445343,-1.3,36,0.0067718155,29107,2.671936,525.646
120.57,12002.660551548004,-0.03195248,0.0,3477504,0.6234017610549927,2.0,32,0.0074246093,29139,2.6717668,584.46765
120.85,12012.471032381058,-0.030706346,0.0,3481600,0.6680234968662262,0.3,34,0.006561328,29173,2.6667495,498.84308
124.31,12022.482464790344,-0.03441902,0.0,3485696,0.6474968492984772,13.44,33,0.0083537325,29206,2.6604,461.05655
117.15,12031.377897262573,-0.03093285,0.0,3489792,0.6787421703338623,23.04,39,0.0075805653,29245,2.6489713,489.70477
109.63,12042.024818897247,-0.030717101,0.0,3493888,0.6607033312320709,17.21,38,0.0066633793,29283,2.6492414,436.39072
106.53,12051.76564359665,-0.030571628,0.0,3497984,0.7477555871009827,15.96,38,0.0059581287,29321,2.6553807,454.04736
109.4,12174.14979505539,-0.034035407,0.0,3502080,0.6747766137123108,5.82,38,0.008186278,29359,2.6471417,498.96057
108.43,12183.7281935215,-0.029611431,0.0,3506176,0.7004163861274719,16.49,39,0.007602632,29398,2.6469283,458.7058
108.88,12194.167876958847,-0.03419524,0.0,3510272,0.6475949287414551,28.02,34,0.007351988,29432,2.6326337,484.98315
112.67,12203.922100305557,-0.031170242,0.0,3514368,0.6824910342693329,23.09,36,0.0067831837,29468,2.630916,478.97876
113.73,12214.635223865509,-0.03210384,0.0,3518464,0.5401729643344879,26.56,38,0.008048625,29506,2.6276386,480.9237
109.03,12224.940722703934,-0.035947733,0.0,3522560,0.7633619457483292,23.85,36,0.008304742,29542,2.6252606,327.5788
111.83,12234.689724206924,-0.030193465,0.0,3526656,0.6961405575275421,19.91,35,0.006698595,29577,2.6199193,408.78073
115.42,12243.979710578918,-0.030286605,0.0,3530752,0.7328228652477264,-3.57,35,0.006943922,29612,2.6174607,417.53418
118.31,12254.455698728561,-0.028284341,0.0,3534848,0.6237235963344574,7.61,33,0.0061204378,29645,2.6131701,473.80338
118.49,12265.30554652214,-0.029836258,0.0,3538944,0.6802893877029419,20.99,35,0.007189135,29680,2.6065679,373.77606
118.88,12275.628005504608,-0.03009725,0.0,3543040,0.6725033521652222,13.04,35,0.006611434,29715,2.6018536,460.8834
112.94,12284.972230672836,-0.03067936,0.0,3547136,0.7825641334056854,-6.67,37,0.0062956256,29752,2.6025853,398.37228
111.24,12294.841396093369,-0.031707413,0.0,3551232,0.6957237422466278,-12.59,38,0.0076111057,29790,2.6008897,451.3372
109.15,12305.217156887054,-0.032608196,0.0,3555328,0.7694639265537262,-1.42,38,0.0069006504,29828,2.5933537,378.4302
105.79,12314.817497730255,-0.029711656,0.0,3559424,0.7213266789913177,4.89,41,0.0076762843,29869,2.5879767,403.30817
100.79,12324.506458759308,-0.02966072,0.0,3563520,0.7914937138557434,1.36,41,0.006952479,29910,2.5802517,399.25345
107.5,12334.91613125801,-0.03302611,0.0,3567616,0.7222266793251038,9.82,33,0.008237625,29943,2.5790544,449.8978
115.25,12344.734768867493,-0.031191591,0.0,3571712,0.6146728694438934,7.42,34,0.0072243214,29977,2.5709546,571.1642
113.59,12354.823018789291,-0.029886333,0.0,3575808,0.7619211822748184,19.12,39,0.0067806845,30016,2.5674589,427.1255
116.75,12365.190815448761,-0.034029372,0.0,3579904,0.6461905241012573,24.14,32,0.00806593,30048,2.5530548,422.2761
110.5,12375.376974105835,-0.032768704,0.0,3584000,0.8008231371641159,22.35,39,0.0075578815,30087,2.5521228,344.67297
116.78,12385.481834888458,-0.029297858,0.0,3588096,0.6352886259555817,21.86,34,0.00603852,30121,2.5511935,500.37363
112.86,12394.855669260025,-0.030949652,0.0,3592192,0.7260454893112183,10.07,37,0.006532128,30158,2.5483563,421.54727
116.15,12404.072084188461,-0.03260523,0.0,3596288,0.6943435668945312,14.54,34,0.0062569715,30192,2.5442646,522.19617
111.54,12526.084697008133,-0.03130793,0.0,3600384,0.7197601497173309,7.31,40,0.008384133,30232,2.5377803,459.62628
118.24,12535.440138101578,-0.035437964,0.0,3604480,0.7198024988174438,-5.67,31,0.007998595,30263,2.5356297,421.48282
117.1,12545.302998781204,-0.032881565,0.0,3608576,0.6332059502601624,-11.16,35,0.0075405026,30298,2.5277967,542.41736
122.46,12554.697141885757,-0.033214584,0.0,3612672,0.6928111016750336,-19.78,34,0.0073887035,30332,2.5297897,452.56833
118.18,12564.61263537407,-0.033409107,0.0,3616768,0.7774455696344376,-4.11,35,0.007194366,30367,2.5307314,383.2982
115.88,12574.350031852722,-0.032549188,0.0,3620864,0.6879464685916901,-2.16,36,0.0067326888,30403,2.5288484,447.64023
117.07,12584.115825176239,-0.032868695,0.0,3624960,0.7164181172847748,7.65,34,0.006965365,30437,2.52744,371.91452
114.74,12593.089521884918,-0.032336555,0.0,3629056,0.7108936905860901,12.3,36,0.0074505913,30473,2.522368,419.4212
113.26,12602.332049131393,-0.033066817,0.0,3633152,0.7006573677062988,17.62,37,0.008317372,30510,2.5239773,491.58066
115.56,12611.345728874207,-0.032829657,0.0,3637248,0.7146503627300262,13.18,34,0.007215463,30544,2.5177302,455.65213
114.06,12621.356704473495,-0.03218843,0.0,3641344,0.7619740515947342,7.76,37,0.007103898,30581,2.5189302,385.96762
109.69,12631.221958398819,-0.03105713,0.0,3645440,0.7007163166999817,-8.9,40,0.007965222,30621,2.5183456,450.92853
107.67,12641.291418790817,-0.033438776,0.0,3649536,0.7290987074375153,-9.27,36,0.0073730857,30657,2.51299,448.50153
110.73,12650.059272766113,-0.033569735,0.0,3653632,0.7258809208869934,-1.06,36,0.007432445,30693,2.512395,449.03674
114.18,12660.440537929535,-0.03493759,0.0,3657728,0.7311482131481171,-2.1,35,0.00807421,30728,2.5089965,379.1063
116.05,12670.364134788513,-0.033422053,0.0,3661824,0.6901127696037292,-1.11,34,0.0069770706,30762,2.4984376,399.3373
116.84,12680.353122234344,-0.032346223,0.0,3665920,0.6279385983943939,4.92,37,0.0077891145,30799,2.493617,546.6976
120.93,12690.773778915405,-0.032797337,0.0,3670016,0.6507265865802765,21.18,31,0.007847244,30830,2.4835353,423.1013
118.47,12701.003573417664,-0.032051574,0.0,3674112,0.680492490530014,21.29,37,0.007759366,30867,2.469589,428.86026
115.72,12711.11092543602,-0.031400345,0.0,3678208,0.7679810374975204,15.04,38,0.0068275062,30905,2.4742231,397.1748
109.53,12721.382207393646,-0.031252984,0.0,3682304,0.7902729511260986,17.76,36,0.006831078,30941,2.4648883,382.2274
111.79,12730.126647472382,-0.031076668,0.0,3686400,0.7161329090595245,5.75,35,0.0065359417,30976,2.4589086,519.56885
112.78,12739.162564754486,-0.0325325,0.0,3690496,0.6782102286815643,13.04,37,0.007883824,31013,2.4534044,526.366
117.14,12748.368267297745,-0.033557445,0.0,3694592,0.6366237998008728,11.48,33,0.0076330407,31046,2.4534764,464.48358
117.52,12757.99790596962,-0.03319543,0.0,3698688,0.7371774613857269,13.15,34,0.007994453,31080,2.455037,422.14346
121.45,12878.545729637146,-0.03259656,0.0,3702784,0.5721614360809326,11.89,34,0.0068478677,31114,2.4548082,519.4832
120.41,12888.428900718689,-0.033620443,0.0,3706880,0.5999448299407959,1.74,33,0.0072775804,31147,2.452301,451.3345
118.51,12898.138976097107,-0.03066997,0.0,3710976,0.644890159368515,8.05,37,0.0067743747,31184,2.4462829,437.6956
116.48,12908.736199378967,-0.0341858,0.0,3715072,0.7110770344734192,16.08,36,0.008141603,31220,2.4418657,416.6376
109.23,12918.826120376587,-0.031883273,0.0,3719168,0.6388377547264099,19.79,39,0.0070397384,31259,2.4372401,478.06125
110.14,12928.055261135101,-0.032530382,0.0,3723264,0.6921223700046539,20.92,38,0.0071027144,31297,2.425456,442.31274
110.14,12937.36378288269,-0.03248592,0.0,3727360,0.7236951887607574,22.95,35,0.0072241095,31332,2.4195342,421.09598
115.12,12947.234805107117,-0.033278182,0.0,3731456,0.6730219423770905,20.9,34,0.0067632445,31366,2.4147809,434.8594
116.76,12957.224784851074,-0.03511602,0.0,3735552,0.6925449669361115,6.07,35,0.00670633,31401,2.4112868,503.66898
119.81,12966.259694814682,-0.031164877,0.0,3739648,0.6191787719726562,-2.2,34,0.0074884538,31435,2.4064534,481.74982
123.8,12975.898344755173,-0.035040684,0.0,3743744,0.7231184244155884,-7.45,30,0.0073153614,31465,2.4001873,425.8102
124.56,12985.834829568863,-0.03010425,0.0,3747840,0.6979996263980865,-1.0,35,0.0063968757,31500,2.39062,480.62936
125.56,12995.321457624435,-0.037126143,0.0,3751936,0.645786851644516,6.49,33,0.009116271,31533,2.39218,497.6884
120.1,13004.720005512238,-0.03249685,0.0,3756032,0.73270583152771,11.89,35,0.007263532,31568,2.3890944,426.04584
117.77,13014.369253396988,-0.031813286,0.0,3760128,0.6797680556774139,12.17,36,0.0068143136,31604,2.3910053,486.87424
